Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00    136.50     0.00    50384     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl()
  0.00    136.50     0.00    50384     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_Rb_tree_impl<std::less<std::string>, false>::~_Rb_tree_impl()
  0.00    136.50     0.00    50384     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_M_get_insert_unique_pos(std::string const&)
  0.00    136.50     0.00    50384     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_Rb_tree()
  0.00    136.50     0.00    50384     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::~_Rb_tree()
  0.00    136.50     0.00    50220     0.00     0.00  __gnu_cxx::new_allocator<jsonxx::Value*>::construct(jsonxx::Value**, jsonxx::Value* const&)
  0.00    136.50     0.00    50220     0.00     0.00  void __gnu_cxx::__alloc_traits<std::allocator<jsonxx::Value*> >::construct<jsonxx::Value*>(std::allocator<jsonxx::Value*>&, jsonxx::Value**, jsonxx::Value* const&)
  0.00    136.50     0.00    50220     0.00     0.00  __gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >::operator++()
  0.00    136.50     0.00    50220     0.00     0.00  __gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >::operator*() const
  0.00    136.50     0.00    50220     0.00     0.00  std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> >::push_back(jsonxx::Value* const&)
  0.00    136.50     0.00    48319     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, int> > const*)
  0.00    136.50     0.00    48319     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_S_value(std::_Rb_tree_node<std::pair<std::string const, int> > const*)
  0.00    136.50     0.00    47150     0.00     0.00  bool jsonxx::Value::is<std::string>() const
  0.00    136.50     0.00    44964     0.00     0.00  jsonxx::Value::import(std::string const&)
  0.00    136.50     0.00    44683     0.00     0.00  std::_Vector_base<jsonxx::Value*, std::allocator<jsonxx::Value*> >::_M_deallocate(jsonxx::Value**, unsigned long)
  0.00    136.50     0.00    43769     0.00     0.00  jsonxx::Array::size() const
  0.00    136.50     0.00    41893     0.00     0.00  bool __gnu_cxx::operator!=<jsonxx::Value* const*, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >(__gnu_cxx::__normal_iterator<jsonxx::Value* const*, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > > const&, __gnu_cxx::__normal_iterator<jsonxx::Value* const*, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > > const&)
  0.00    136.50     0.00    39057     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_S_right(std::_Rb_tree_node_base*)
  0.00    136.50     0.00    35451     0.00     0.00  std::_Select1st<std::pair<std::string const, spgk_input_t*> >::operator()(std::pair<std::string const, spgk_input_t*> const&) const
  0.00    136.50     0.00    35128     0.00     0.00  std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> >::_M_valptr() const
  0.00    136.50     0.00    35128     0.00     0.00  std::pair<std::string const, spgk_input_t*> const* std::__addressof<std::pair<std::string const, spgk_input_t*> const>(std::pair<std::string const, spgk_input_t*> const&)
  0.00    136.50     0.00    32052     0.00     0.00  jsonxx::Value::import(jsonxx::Object const&)
  0.00    136.50     0.00    32052     0.00     0.00  jsonxx::Object::import(jsonxx::Object const&)
  0.00    136.50     0.00    32052     0.00     0.00  jsonxx::Object::operator=(jsonxx::Object const&)
  0.00    136.50     0.00    32052     0.00     0.00  __gnu_cxx::__normal_iterator<jsonxx::Value* const*, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >::operator++()
  0.00    136.50     0.00    32052     0.00     0.00  __gnu_cxx::__normal_iterator<jsonxx::Value* const*, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >::operator*() const
  0.00    136.50     0.00    32052     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::begin() const
  0.00    136.50     0.00    31311     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> > const*)
  0.00    136.50     0.00    31311     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_S_value(std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> > const*)
  0.00    136.50     0.00    29981     0.00     0.00  jsonxx::Array::reset()
  0.00    136.50     0.00    29981     0.00     0.00  std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> >::_M_erase_at_end(jsonxx::Value**)
  0.00    136.50     0.00    29981     0.00     0.00  std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> >::clear()
  0.00    136.50     0.00    29885     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_S_left(std::_Rb_tree_node_base const*)
  0.00    136.50     0.00    28439     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_S_right(std::_Rb_tree_node_base const*)
  0.00    136.50     0.00    28088     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00    136.50     0.00    28074     0.00     0.00  __gnu_cxx::new_allocator<jsonxx::Value*>::deallocate(jsonxx::Value**, unsigned long)
  0.00    136.50     0.00    28074     0.00     0.00  __gnu_cxx::new_allocator<jsonxx::Value*>::allocate(unsigned long, void const*)
  0.00    136.50     0.00    28074     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<jsonxx::Value*> >::deallocate(std::allocator<jsonxx::Value*>&, jsonxx::Value**, unsigned long)
  0.00    136.50     0.00    28074     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<jsonxx::Value*> >::allocate(std::allocator<jsonxx::Value*>&, unsigned long)
  0.00    136.50     0.00    28074     0.00     0.00  __gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >::difference_type __gnu_cxx::operator-<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >(__gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > > const&, __gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > > const&)
  0.00    136.50     0.00    28074     0.00     0.00  std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> >::_M_check_len(unsigned long, char const*) const
  0.00    136.50     0.00    28074     0.00     0.00  std::_Vector_base<jsonxx::Value*, std::allocator<jsonxx::Value*> >::_M_allocate(unsigned long)
  0.00    136.50     0.00    28074     0.00     0.00  std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >, jsonxx::Value* const&)
  0.00    136.50     0.00    27768     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<std::string const, unsigned long> >::_Rb_tree_const_iterator(std::_Rb_tree_node<std::pair<std::string const, unsigned long> > const*)
  0.00    136.50     0.00    26812     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<std::string const, jsonxx::Value*> >::operator==(std::_Rb_tree_const_iterator<std::pair<std::string const, jsonxx::Value*> > const&) const
  0.00    136.50     0.00    26812     0.00     0.00  std::map<std::string, jsonxx::Value*, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::find(std::string const&) const
  0.00    136.50     0.00    26812     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::string const, jsonxx::Value*> > const*, std::_Rb_tree_node<std::pair<std::string const, jsonxx::Value*> > const*, std::string const&) const
  0.00    136.50     0.00    26812     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_M_end() const
  0.00    136.50     0.00    26812     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_M_begin() const
  0.00    136.50     0.00    26648     0.00     0.00  jsonxx::Object& jsonxx::Array::get<jsonxx::Object>(unsigned int)
  0.00    136.50     0.00    26648     0.00     0.00  jsonxx::Object& jsonxx::Value::get<jsonxx::Object>()
  0.00    136.50     0.00    26648     0.00     0.00  bool jsonxx::Value::is<jsonxx::Object>() const
  0.00    136.50     0.00    26648     0.00     0.00  std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> >::_M_range_check(unsigned long) const
  0.00    136.50     0.00    26648     0.00     0.00  std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> >::at(unsigned long)
  0.00    136.50     0.00    26648     0.00     0.00  std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> >::operator[](unsigned long)
  0.00    136.50     0.00    24936     0.00     0.00  jsonxx::parse_bool(std::istream&, bool&)
  0.00    136.50     0.00    24936     0.00     0.00  jsonxx::parse_null(std::istream&)
  0.00    136.50     0.00    24936     0.00     0.00  jsonxx::parse_number(std::istream&, long double&)
  0.00    136.50     0.00    23575     0.00     0.00  std::string& jsonxx::Value::get<std::string>()
  0.00    136.50     0.00    23575     0.00     0.00  std::string& jsonxx::Object::get<std::string>(std::string const&)
  0.00    136.50     0.00    23575     0.00     0.00  bool jsonxx::Object::has<std::string>(std::string const&) const
  0.00    136.50     0.00    19708     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::string const, int> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, int> >*)
  0.00    136.50     0.00    19682     0.00     0.00  __gnu_cxx::__normal_iterator<jsonxx::Value* const*, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >::__normal_iterator(jsonxx::Value* const* const&)
  0.00    136.50     0.00    19206     0.00     0.00  std::map<std::string, jsonxx::Value*, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::key_comp() const
  0.00    136.50     0.00    19206     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::key_comp() const
  0.00    136.50     0.00    19131     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_S_left(std::_Rb_tree_node_base*)
  0.00    136.50     0.00    18700     0.00     0.00  std::_Rb_tree_node<std::pair<std::string const, int> >::_M_valptr()
  0.00    136.50     0.00    18700     0.00     0.00  std::pair<std::string const, int>* std::__addressof<std::pair<std::string const, int> >(std::pair<std::string const, int>&)
  0.00    136.50     0.00    18332     0.00     0.00  jsonxx::Object::parse(std::istream&, jsonxx::Object&)
  0.00    136.50     0.00    18168     0.00     0.00  jsonxx::parse_object(std::istream&, jsonxx::Object&)
  0.00    136.50     0.00    18168     0.00     0.00  jsonxx::Object::parse(std::istream&)
  0.00    136.50     0.00    17699     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_S_left(std::_Rb_tree_node_base*)
  0.00    136.50     0.00    16609     0.00     0.00  jsonxx::Array::~Array()
  0.00    136.50     0.00    16609     0.00     0.00  __gnu_cxx::new_allocator<jsonxx::Value*>::new_allocator()
  0.00    136.50     0.00    16609     0.00     0.00  __gnu_cxx::new_allocator<jsonxx::Value*>::~new_allocator()
  0.00    136.50     0.00    16609     0.00     0.00  std::allocator<jsonxx::Value*>::allocator()
  0.00    136.50     0.00    16609     0.00     0.00  std::allocator<jsonxx::Value*>::~allocator()
  0.00    136.50     0.00    16609     0.00     0.00  std::_Vector_base<jsonxx::Value*, std::allocator<jsonxx::Value*> >::_Vector_impl::_Vector_impl()
  0.00    136.50     0.00    16609     0.00     0.00  std::_Vector_base<jsonxx::Value*, std::allocator<jsonxx::Value*> >::_Vector_impl::~_Vector_impl()
  0.00    136.50     0.00    16609     0.00     0.00  std::_Vector_base<jsonxx::Value*, std::allocator<jsonxx::Value*> >::_Vector_base()
  0.00    136.50     0.00    16609     0.00     0.00  std::_Vector_base<jsonxx::Value*, std::allocator<jsonxx::Value*> >::~_Vector_base()
